UserID,UserBg,PerformanceName,Question,Answer
1002,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,2
1002,Stem,Perf_2,The interpreter is able to involve the public,2
1002,Stem,Perf_2,The intepreter makes a satisfying use of the space,4
1002,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,2
1002,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,5
1003,Stem,Perf_2,The choreography links well with the music and the rhythm,4
1003,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,4
1003,Stem,Perf_2,The interpreter is able to involve the public,3
1003,Stem,Perf_2,The intepreter makes a satisfying use of the space,4
1003,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,4
1003,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,4
1004,Stem,Perf_2,The choreography links well with the music and the rhythm,3
1004,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,2
1004,Stem,Perf_2,The interpreter is able to involve the public,1
1004,Stem,Perf_2,The intepreter makes a satisfying use of the space,2
1004,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,3
1004,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,4
1005,Stem,Perf_2,The choreography links well with the music and the rhythm,2
1005,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,3
1005,Stem,Perf_2,The interpreter is able to involve the public,3
1005,Stem,Perf_2,The intepreter makes a satisfying use of the space,3
1005,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,2
1005,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,5
1006,Stem,Perf_2,The choreography links well with the music and the rhythm,1
1006,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,3
1006,Stem,Perf_2,The interpreter is able to involve the public,2
1006,Stem,Perf_2,The intepreter makes a satisfying use of the space,2
1006,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,3
1006,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,5
1007,Stem,Perf_2,The choreography links well with the music and the rhythm,1
1007,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,5
1007,Stem,Perf_2,The interpreter is able to involve the public,3
1007,Stem,Perf_2,The intepreter makes a satisfying use of the space,2
1007,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,5
1007,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,5
1008,Stem,Perf_2,The choreography links well with the music and the rhythm,1
1008,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,4
1008,Stem,Perf_2,The interpreter is able to involve the public,2
1008,Stem,Perf_2,The intepreter makes a satisfying use of the space,3
1008,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,1
1008,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,5
1009,Stem,Perf_2,The choreography links well with the music and the rhythm,1
1009,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,1
1009,Stem,Perf_2,The interpreter is able to involve the public,1
1009,Stem,Perf_2,The intepreter makes a satisfying use of the space,1
1009,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,1
1009,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,5
1010,Stem,Perf_2,The choreography links well with the music and the rhythm,1
1010,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,3
1010,Stem,Perf_2,The interpreter is able to involve the public,1
1010,Stem,Perf_2,The intepreter makes a satisfying use of the space,2
1010,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,3
1010,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,5
1011,Stem,Perf_2,The choreography links well with the music and the rhythm,2
1011,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,3
1011,Stem,Perf_2,The interpreter is able to involve the public,3
1011,Stem,Perf_2,The intepreter makes a satisfying use of the space,4
1011,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,5
1011,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,4
1012,Stem,Perf_2,The choreography links well with the music and the rhythm,4
1012,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,4
1012,Stem,Perf_2,The interpreter is able to involve the public,4
1012,Stem,Perf_2,The intepreter makes a satisfying use of the space,3
1012,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,4
1012,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,4
1013,Stem,Perf_2,The choreography links well with the music and the rhythm,5
1013,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,5
1013,Stem,Perf_2,The interpreter is able to involve the public,4
1013,Stem,Perf_2,The intepreter makes a satisfying use of the space,1
1013,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,4
1013,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,5
1014,Stem,Perf_2,The choreography links well with the music and the rhythm,3
1014,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,4
1014,Stem,Perf_2,The interpreter is able to involve the public,3
1014,Stem,Perf_2,The intepreter makes a satisfying use of the space,2
1014,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,2
1014,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,5
1015,Stem,Perf_2,The choreography links well with the music and the rhythm,2
1015,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,2
1015,Stem,Perf_2,The interpreter is able to involve the public,2
1015,Stem,Perf_2,The intepreter makes a satisfying use of the space,2
1015,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,2
1015,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,4
1016,Stem,Perf_2,The choreography links well with the music and the rhythm,2
1016,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,2
1016,Stem,Perf_2,The interpreter is able to involve the public,2
1016,Stem,Perf_2,The intepreter makes a satisfying use of the space,3
1016,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,2
1016,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,4
1017,Stem,Perf_2,The choreography links well with the music and the rhythm,4
1017,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,2
1017,Stem,Perf_2,The interpreter is able to involve the public,2
1017,Stem,Perf_2,The intepreter makes a satisfying use of the space,3
1017,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,1
1017,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,4
1018,Stem,Perf_2,The choreography links well with the music and the rhythm,4
1018,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,4
1018,Stem,Perf_2,The interpreter is able to involve the public,5
1018,Stem,Perf_2,The intepreter makes a satisfying use of the space,4
1018,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,3
1018,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,5
1019,Stem,Perf_2,The choreography links well with the music and the rhythm,2
1019,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,4
1019,Stem,Perf_2,The interpreter is able to involve the public,4
1019,Stem,Perf_2,The intepreter makes a satisfying use of the space,1
1019,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,3
1019,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,4
1020,Stem,Perf_2,The choreography links well with the music and the rhythm,4
1020,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,4
1020,Stem,Perf_2,The interpreter is able to involve the public,4
1020,Stem,Perf_2,The intepreter makes a satisfying use of the space,3
1020,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,4
1020,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,5
1021,Stem,Perf_2,The choreography links well with the music and the rhythm,1
1021,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,4
1021,Stem,Perf_2,The interpreter is able to involve the public,1
1021,Stem,Perf_2,The intepreter makes a satisfying use of the space,5
1021,Stem,Perf_2,The movements performed during the choreography are so natural that resemble human ones,2
1021,Stem,Perf_2,A human dancer would be able to easily reproduce the choreography,5
1022,Stem,Perf_2,The choreography links well with the music and the rhythm,4
1022,Stem,Perf_2,The transition between one pose and the next are smooth and not forced,4
